stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
840204,,Demaine Street,,-25.521162,152.708893,,,0,
840205,,Grosvenor Street,,-25.52264,152.708969,,,0,
840206,,Treasure Street,,-25.523746,152.710876,,,0,
840207,,Aubinville,,-25.525705,152.71347,,,0,
840208,,Iris Street,,-25.523252,152.717331,,,0,
840209,,Moreton Street,,-25.523514,152.712128,,,0,
840210,,Doon Villa Avenue,,-25.525311,152.710144,,,0,
840211,,Crawford Drive,,-25.283203,152.755798,,,0,
840212,,Annette Street,,-25.28023,152.747299,,,0,
840213,,Palm Way,,-25.273102,152.752594,,,0,
840214,,Pandanus Drive,,-25.273968,152.759018,,,0,
840215,,Karraschs Road,,-25.288279,152.750702,,,0,
840216,,Pacific Promenade,,-25.269121,152.735153,,,0,
840217,,Mitchell Avenue,,-25.28043,152.714966,,,0,
840218,,Jeppeson Road,,-25.256453,152.690491,,,0,
840219,,Delrose Court,,-25.26017,152.666733,,,0,
840222,,Torbanlea,,-25.346203,152.5961,,,0,
840226,,Hervey Bay Hospital,,-25.300411,152.820755,,,0,
840227,,Pallas / Margaret,,-25.515556,152.708008,,,0,
840229,,Queen / Ferry,,-25.541788,152.690247,,,0,
840230,,Tinana Place,,-25.54599,152.68454,,,0,
840231,,Woongool Road,,-25.551764,152.682343,,,0,
840232,,High St,,-25.555309,152.680939,,,0,
840233,,Iindah Road,,-25.56053,152.675125,,,0,
840234,,Tinana State School,,-25.55901,152.668106,,,0,
840235,,Oleander Drive,,-25.55689,152.670486,,,0,
840236,,Tinana Greens,,-25.555319,152.665848,,,0,
840237,,Walworth Street,,-25.554127,152.67305,,,0,
840238,,Eatonvale Road,,-25.549099,152.679047,,,0,
840239,,Annie Street,,-25.547174,152.679535,,,0,
840240,,Tinana Place,,-25.545628,152.684052,,,0,
840241,,Queen / Ferry,,-25.542286,152.689224,,,0,
840242,,Aldershot,,-25.464428,152.660828,,,0,
840243,,Howard Pool,,-25.321327,152.558121,,,0,
